INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,BADGE_ID,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE,ObjectId
80-21-070444,2021-12-01 19:27:00,2021-12-01 19:15:00,5033            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,3RD DIVISION,315,"SPECIALTY STORE (TV, FUR, ETC)               ",5400 BLOCK VALLEY STATION RD                                ,LOUISVILLE,40272,66785
80-21-070443,2021-12-01 20:12:00,2021-12-01 20:12:00,7365            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME                             ,6300 BLOCK COMMERCE PARK CT                                 ,LOUISVILLE,40118,66786
80-21-070447,2021-12-01 19:14:00,2021-12-01 19:00:00,5336            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,7TH DIVISION,736,PARKING LOT / GARAGE                         ,8300 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,66787
80-21-070449,2021-12-01 21:45:00,2021-12-01 19:17:00,5117            ,OTHER,RECOVERY OF STOLEN VEHICLE-OUT OF JURISDICTION,999,,COMPLETED,5TH DIVISION,514,HIGHWAY / ROAD / ALLEY                       ,3100 BLOCK THOUSAND OAKS DR                                 ,LOUISVILLE,40205,66788
80-21-070448,2021-12-01 20:13:00,2021-12-01 20:00:00,5059            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,3RD DIVISION,331,SERVICE / GAS STATION                        ,4900 BLOCK TERRY RD                                         ,LOUISVILLE,40216,66789
80-21-070450,2021-12-01 19:50:00,2021-11-17 07:00:00,5348            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,1ST DIVISION,135,OTHER / UNKNOWN                              ,900 BLOCK E BROADWAY                                        ,LOUISVILLE,40204,66790
80-21-070451,2021-12-01 19:08:00,2021-12-01 19:08:00,5285            ,OTHER,INCOMPLETE REPORT,999,,COMPLETED,2ND DIVISION,234,OTHER / UNKNOWN                              ,1600 BLOCK WILLIAM E SUMMERS III AVE                        ,LOUISVILLE,40211,66791
80-21-070452,2021-12-01 20:16:00,2021-12-01 20:16:00,5151            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,5TH DIVISION,513,HIGHWAY / ROAD / ALLEY                       ,BARDSTOWN RD / DOUGLASS BLVD                                ,LOUISVILLE,40205,66792
80-21-070452,2021-12-01 20:16:00,2021-12-01 20:16:00,5151            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,5TH DIVISION,513,HIGHWAY / ROAD / ALLEY                       ,BARDSTOWN RD / DOUGLASS BLVD                                ,LOUISVILLE,40205,66793
80-21-070453,2021-12-01 21:16:00,2021-12-01 20:20:00,8447            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME                             ,2300 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,66794
80-21-070454,2021-12-01 20:55:00,2021-12-01 20:18:00,5047            ,WEAPONS,POSS HANDGUN BY MINOR 1ST OFFENSE,520,PART II,COMPLETED,1ST DIVISION,111,OTHER / UNKNOWN                              ,1900 BLOCK OWEN ST                                          ,LOUISVILLE,40203,66795
80-21-070455,2021-12-01 20:21:00,2021-12-01 20:21:00,7844            ,OTHER,DEATH INVESTIGATION,90Z,PART II,COMPLETED,6TH DIVISION,611,OTHER RESIDENCE (APARTMENT/CONDO)            ,1400 BLOCK NIGHTINGALE RD                                   ,LOUISVILLE,40213,66796
80-21-070457,2021-12-01 21:14:00,2021-12-01 21:11:00,7309            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,3400 BLOCK HALE AVE                                         ,LOUISVILLE,40211,66797
80-21-070458,2021-12-01 21:08:00,2021-12-01 21:05:00,5189            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,6300 BLOCK GAYLE DR                                         ,LOUISVILLE,40219,66798
80-21-070460,2021-12-01 23:10:00,2021-12-01 20:56:00,5183            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1500 BLOCK ARCADE AVE                                       ,LOUISVILLE,40215,66799
80-21-070461,2021-12-01 21:39:00,2021-12-01 21:26:00,5158            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,2000 BLOCK ROWAN ST                                         ,LOUISVILLE,40203,66800
80-21-070843,2021-12-03 13:35:00,2021-12-03 12:35:00,5186            ,ASSAULT,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),13B,PART II,COMPLETED,4TH DIVISION,411,RESTAURANT                                   ,1100 BLOCK S 4TH ST                                         ,LOUISVILLE,40203,66801
80-21-070844,2021-12-03 14:12:00,2021-12-03 12:18:00,8373            ,THEFT/LARCENY,TBUT OR DISP ALL OTHERS,23H,PART I,COMPLETED,5TH DIVISION,514,RESIDENCE / HOME                             ,1500 BLOCK WOODLUCK AVE                                     ,LOUISVILLE,40205,66802
80-21-070845,2021-12-03 14:14:00,2021-12-03 11:30:00,5201            ,VEHICLE BREAK-IN/THEFT,"TBUT OR DISP CONTENTS FROM VEH $500 < $1,000",23F,PART I,COMPLETED,5TH DIVISION,512,COMMERCIAL / OFFICE BUILDING                 ,1000 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40204,66803
80-21-070846,2021-12-03 14:16:00,2021-12-03 09:00:00,4354            ,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,5TH DIVISION,525,PARKING LOT / GARAGE                         ,700 BLOCK VICTORIA PL                                       ,LOUISVILLE,40207,66804
80-21-070847,2021-12-03 14:05:00,2021-12-03 13:30:00,7619            ,ROBBERY,ROBBERY - 1ST DEGREE,120,PART I,COMPLETED,4TH DIVISION,411,PARKING LOT / GARAGE                         ,200 BLOCK YORK ST                                           ,LOUISVILLE,40203,66805
80-21-070849,2021-12-03 13:55:00,2021-12-03 12:30:00,7632            ,ASSAULT,MENACING,13C,PART II,COMPLETED,5TH DIVISION,525,SCHOOL - ELEMENTARY / SECONDARY              ,100 BLOCK SACRED HEART LN                                   ,LOUISVILLE,40206,66806
80-21-070850,2021-12-03 14:23:00,2021-12-02 13:00:00,8440            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME                             ,2800 BLOCK GRINSTEAD DR                                     ,LOUISVILLE,40206,66807
80-21-070852,2021-12-03 14:29:00,2021-12-03 13:29:00,5402            ,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME                             ,700 BLOCK CHERI WAY                                         ,LOUISVILLE,40118,66808
80-21-501734,2021-11-30 12:55:00,2021-11-29 17:46:00,8375            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000",23C,PART I,COMPLETED,7TH DIVISION,735,MALL / SHOPPING CENTER                       ,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,66809
80-21-070853,2021-12-03 14:45:00,2021-12-02 22:00:00,8440            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO)            ,7900 BLOCK MOSS CREEK DR                                    ,LOUISVILLE,40258,66810
80-21-070854,2021-12-03 14:43:00,2021-12-03 10:00:00,8402            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $1,000 < $10,000",240,PART I,COMPLETED,3RD DIVISION,315,PARKING LOT / GARAGE                         ,9900 BLOCK KNOXSHIRE PL                                     ,LOUISVILLE,40272,66811
80-21-070964,2021-12-04 02:32:00,2021-12-03 21:00:00,8229            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,8TH DIVISION,811,PARKING LOT / GARAGE                         ,6300 BLOCK BASS RD                                          ,LOUISVILLE,40059,66812
80-21-070893,2021-12-03 14:40:00,2021-11-27 19:00:00,7341            ,ASSAULT,ASSAULT - 2ND DEGREE - DOMESTIC VIOLENCE,13A,PART I,COMPLETED,3RD DIVISION,331,OTHER / UNKNOWN                              ,4800 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,66813
80-21-071070,2021-12-04 18:18:00,2021-12-03 07:30:00,8373            ,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,4TH DIVISION,411,PARKING LOT / GARAGE                         ,800 BLOCK S 4TH ST                                          ,LOUISVILLE,40203,66814
80-21-070801,2021-12-03 10:17:00,2018-12-01 10:17:00,2738            ,DISTURBING THE PEACE,CRIMINAL TRESPASS-2ND DEGREE,90J,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME                             ,8800 BLOCK OLD IRONSIDES DR                                 ,LOUISVILLE,40228,66815
80-21-071128,2021-12-05 02:32:00,2021-12-05 01:16:00,7362            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,3RD DIVISION,323,OTHER RESIDENCE (APARTMENT/CONDO)            ,7300 BLOCK GARRISON RD                                      ,LOUISVILLE,40214,66816
80-21-070855,2021-12-03 14:49:00,2021-11-30 19:40:00,8358            ,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,2400 BLOCK WEBER LN                                         ,LOUISVILLE,40216,66817
80-21-070856,2021-12-03 14:35:00,2021-12-03 14:30:00,7116            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1500 BLOCK BELLAMY PL                                       ,LOUISVILLE,40208,66818
80-21-501735,2021-11-30 16:39:00,2021-11-12 03:00:00,8375            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,ATTEMPTED,5TH DIVISION,525,RESIDENCE / HOME                             ,800 BLOCK GREENSPUR LN                                      ,LOUISVILLE,40207,66819
80-21-501736,2021-11-30 17:17:00,2021-11-30 01:00:00,8375            ,VEHICLE BREAK-IN/THEFT,"TBUT PARTS FROM VEHICLE $1,000 < $10,000",23G,PART I,COMPLETED,5TH DIVISION,521,PARKING LOT / GARAGE                         ,2700 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,66820
80-21-070857,2021-12-03 15:00:00,2021-12-02 17:00:00,8402            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000",23H,PART I,COMPLETED,6TH DIVISION,613,HIGHWAY / ROAD / ALLEY                       ,4600 BLOCK ILLINOIS AVE                                     ,LOUISVILLE,40213,66821
80-21-501737,2021-11-30 17:49:00,2021-11-30 17:14:00,8375            ,OTHER,HARASSING COMMUNICATIONS,90Z,PART II,COMPLETED,8TH DIVISION,824,CYBERSPACE                                   ,10900 BLOCK OLD HARRODS WOODS CIR                           ,LOUISVILLE,40223,66822
80-21-501738,2021-12-01 07:39:00,2021-11-22 15:25:00,8375            ,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,3RD DIVISION,315,CYBERSPACE                                   ,7900 BLOCK WESTBROOK RD                                     ,LOUISVILLE,40258,66823
80-21-070859,2021-12-03 14:59:00,2021-12-03 14:00:00,7116            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,4TH DIVISION,423,OTHER RESIDENCE (APARTMENT/CONDO)            ,3700 BLOCK DENA DR                                          ,LOUISVILLE,40215,66824
80-21-070860,2021-12-03 15:18:00,2021-11-22 00:00:00,8475            ,FRAUD,FRAUDULENT USE OF A CREDIT CARD,26B,PART II,COMPLETED,1ST DIVISION,123,CYBERSPACE                                   ,500 BLOCK MARY J ROBB CT                                    ,LOUISVILLE,40203,66825
80-21-501740,2021-12-01 11:41:00,2021-12-01 07:50:00,8375            ,OTHER,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,999,,COMPLETED,8TH DIVISION,812,HIGHWAY / ROAD / ALLEY                       ,LIME KILN LN / U S HIGHWAY 42                               ,LOUISVILLE,40222,66826
80-21-070861,2021-12-03 12:58:00,2021-12-03 12:58:00,7844            ,OTHER,OVERDOSE,999,,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,3100 BLOCK DUMESNIL ST                                      ,LOUISVILLE,40211,66827
80-21-070862,2021-12-03 15:27:00,2021-12-03 14:36:00,7483            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,8TH DIVISION,811,OTHER RESIDENCE (APARTMENT/CONDO)            ,10400 BLOCK SHADOW RIDGE LN                                 ,LOUISVILLE,40241,66828
80-21-070863,2021-12-03 14:36:00,2021-12-03 06:00:00,7483            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,10400 BLOCK SHADOW RIDGE LN                                 ,LOUISVILLE,40241,66829
80-21-070751,2021-12-03 05:30:00,2021-12-03 03:58:00,8006            ,OTHER,HARASSING COMMUNICATIONS,90Z,PART II,COMPLETED,1ST DIVISION,123,COMMERCIAL / OFFICE BUILDING                 ,500 BLOCK W MAIN ST                                         ,LOUISVILLE,40202,66830
80-21-071015,2021-12-04 13:37:00,2021-12-03 20:45:00,8440            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,2ND DIVISION,236,OTHER RESIDENCE (APARTMENT/CONDO)            ,3400 BLOCK CATHE DYKSTRA WAY                                ,LOUISVILLE,40216,66831
80-21-070865,2021-12-03 15:32:00,2020-12-01 15:32:00,8475            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,4TH DIVISION,412,RENTAL / STORAGE FACILITY                    ,300 BLOCK E GAULBERT AVE                                    ,LOUISVILLE,40208,66832
80-21-070866,2021-12-03 15:31:00,2021-12-03 15:00:00,5309            ,OTHER,INJURED PERSON REQUIRING POLICE REPORT,999,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,900 BLOCK CECIL AVE                                         ,LOUISVILLE,40211,66833
80-21-070867,2021-12-03 15:37:00,2021-11-06 12:00:00,8402            ,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME                             ,5600 BLOCK OXFORD CT                                        ,LOUISVILLE,40291,66834
80-21-070867,2021-12-03 15:37:00,2021-11-06 12:00:00,8402            ,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $1,000 < $10,000",23D,PART I,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME                             ,5600 BLOCK OXFORD CT                                        ,LOUISVILLE,40291,66835
80-21-070869,2021-12-03 15:44:00,2021-12-02 17:27:00,4263            ,THEFT/LARCENY,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000",23H,PART I,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME                             ,11700 BLOCK BEACON CT                                       ,LOUISVILLE,40299,66836
80-21-070870,2021-12-03 15:53:00,2021-11-24 18:00:00,8402            ,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $1,000 < $10,000",23D,PART I,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME                             ,3300 BLOCK MARY OCONNOR DR                                  ,LOUISVILLE,40216,66837
80-21-070871,2021-12-03 16:03:00,2021-12-03 15:30:00,5030            ,ASSAULT,HARASSMENT (NO PHYSICAL CONTACT),13C,PART II,COMPLETED,1ST DIVISION,112,GROCERY / SUPERMARKET                        ,2700 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,66838
80-21-070872,2021-12-03 16:01:00,2021-11-03 17:55:00,8402            ,THEFT/LARCENY,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000",23H,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME                             ,3400 BLOCK BRECKENRIDGE LN                                  ,LOUISVILLE,40220,66839
80-21-070875,2021-12-03 16:20:00,2021-12-02 14:00:00,8475            ,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME                             ,200 BLOCK W OAK ST                                          ,LOUISVILLE,40203,66840
80-21-070877,2021-12-03 16:40:00,2021-12-03 15:45:00,8402            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,8TH DIVISION,823,PARKING LOT / GARAGE                         ,BECKLEY CREEK PKY / S BECKLEY STATION RD                    ,LOUISVILLE,40245,66841
80-21-070879,2021-12-03 16:48:00,2021-12-02 01:00:00,8475            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $1,000 < $10,000",240,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,4200 BLOCK SHADY VILLA DR                                   ,LOUISVILLE,40219,66842
80-21-070879,2021-12-03 16:48:00,2021-12-02 01:00:00,8475            ,THEFT/LARCENY,TBUT OR DISP FROM BUILDING,23D,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,4200 BLOCK SHADY VILLA DR                                   ,LOUISVILLE,40219,66843
80-21-070880,2021-12-03 16:52:00,2021-12-03 14:32:00,8402            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000",23C,PART I,COMPLETED,3RD DIVISION,315,DEPARTMENT / DISCOUNT STORE                  ,10400 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,66844
80-21-070881,2021-12-03 17:00:00,2021-12-03 15:20:00,5161            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY                       ,PEONY DR / SHADYSIDE DR                                     ,LOUISVILLE,40211,66845
80-21-070882,2021-12-03 16:37:00,2021-12-03 16:30:00,5378            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME                             ,300 BLOCK LENNOX AVE                                        ,LOUISVILLE,40209,66846
80-21-070883,2021-12-03 17:11:00,2021-11-22 19:30:00,8402            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,6TH DIVISION,624,RENTAL / STORAGE FACILITY                    ,4600 BLOCK WATTBOURNE LN                                    ,LOUISVILLE,40299,66847
80-21-070884,2021-12-03 17:15:00,2021-12-03 16:58:00,5233            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,2100 BLOCK BELMONT RD                                       ,LOUISVILLE,40218,66848
80-21-070886,2021-12-03 17:17:00,2021-12-03 17:00:00,7381            ,OTHER,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,999,,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY                       ,DR W J HODGE ST / MAPLE ST                                  ,LOUISVILLE,40210,66849
80-21-070886,2021-12-03 17:17:00,2021-12-03 17:00:00,7381            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY                       ,DR W J HODGE ST / MAPLE ST                                  ,LOUISVILLE,40210,66850
80-21-070888,2021-12-03 17:48:00,2021-12-03 17:00:00,5221            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,4TH DIVISION,423,RESTAURANT                                   ,3400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,66851
80-21-070891,2021-12-03 17:38:00,2021-12-03 17:00:00,5208            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,ATTEMPTED,2ND DIVISION,236,RESIDENCE / HOME                             ,3400 BLOCK BOXELDER RD                                      ,LOUISVILLE,40216,66852
