INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,BADGE_ID,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE,ObjectId
80-22-054460,2022-09-20 08:15:00,2022-09-20 08:10:00,5450            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE),35A,PART II,COMPLETED,3RD DIVISION,334,OTHER RESIDENCE (APARTMENT/CONDO)            ,9600 BLOCK LAMBORNE BLVD                                    ,LOUISVILLE,40272,51779
80-22-054460,2022-09-20 08:15:00,2022-09-20 08:10:00,5450            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,3RD DIVISION,334,OTHER RESIDENCE (APARTMENT/CONDO)            ,9600 BLOCK LAMBORNE BLVD                                    ,LOUISVILLE,40272,51780
80-22-054462,2022-09-20 09:03:00,2022-09-17 16:18:00,8358            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,3RD DIVISION,331,"SPECIALTY STORE (TV, FUR, ETC)               ",5200 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,51781
80-22-054463,2022-09-20 09:08:00,2022-09-06 12:30:00,8142            ,THEFT/LARCENY,THEFT OF MAIL MATTER,23H,PART I,COMPLETED,5TH DIVISION,514,PARKING LOT / GARAGE                         ,3000 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40205,51782
80-22-054464,2022-09-20 09:09:00,2022-09-06 12:30:00,8142            ,FRAUD,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,250,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1000 BLOCK CHARLES ST                                       ,LOUISVILLE,40204,51783
80-22-054465,2022-09-20 09:10:00,2022-09-19 19:00:00,8402            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,ATTEMPTED,8TH DIVISION,824,PARKING LOT / GARAGE                         ,300 BLOCK CHARLESTOWN CT                                    ,LOUISVILLE,40243,51784
80-22-054465,2022-09-20 09:10:00,2022-09-19 19:00:00,8402            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,8TH DIVISION,824,PARKING LOT / GARAGE                         ,300 BLOCK CHARLESTOWN CT                                    ,LOUISVILLE,40243,51785
80-22-054467,2022-09-20 07:26:00,2022-09-20 07:00:00,7244            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,3RD DIVISION,334,SERVICE / GAS STATION                        ,STONESTREET RD / VALLEY COLLEGE DR                          ,LOUISVILLE,40272,51786
80-22-054471,2022-09-20 08:40:00,2022-08-31 08:00:00,7347            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,2ND DIVISION,234,CYBERSPACE                                   ,3500 BLOCK SHADYSIDE DR                                     ,LOUISVILLE,40211,51787
80-22-054471,2022-09-20 08:40:00,2022-08-31 08:00:00,7347            ,OTHER,HARASSING COMMUNICATIONS,90Z,PART II,COMPLETED,2ND DIVISION,234,CYBERSPACE                                   ,3500 BLOCK SHADYSIDE DR                                     ,LOUISVILLE,40211,51788
80-22-054472,2022-09-20 09:35:00,2022-06-13 00:00:00,8142            ,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME                             ,3900 BLOCK BRITT LN                                         ,LOUISVILLE,40219,51789
80-22-054473,2022-09-20 09:33:00,2022-09-13 13:33:00,8440            ,THEFT/LARCENY,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000",23H,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,2100 BLOCK DUNCAN ST                                        ,LOUISVILLE,40212,51790
80-22-054474,2022-09-20 08:39:00,2022-04-30 12:00:00,5233            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,6TH DIVISION,612,HOTEL / MOTEL / ETC.                         ,4700 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,51791
80-22-054476,2022-09-20 09:16:00,2022-09-10 09:16:00,7360            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,2800 BLOCK 7TH STREET RD                                    ,LOUISVILLE,40215,51792
80-22-054477,2022-09-20 09:36:00,2022-06-13 00:00:00,8142            ,FRAUD,FRAUDULENT USE OF A CREDIT CARD $500 < $1000,26B,PART II,COMPLETED,7TH DIVISION,736,CYBERSPACE                                   ,3900 BLOCK BRITT LN                                         ,LOUISVILLE,40219,51793
80-22-054480,2022-09-20 09:50:00,2022-09-20 08:37:00,5107            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,7TH DIVISION,735,CYBERSPACE                                   ,4000 BLOCK BUCKS RUN RD                                     ,LOUISVILLE,40219,51794
80-22-054478,2022-09-20 09:30:00,2022-09-16 07:00:00,7292            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,600 BLOCK S 26TH ST                                         ,LOUISVILLE,40211,51795
80-22-054483,2022-09-20 10:17:00,2022-09-04 15:00:00,8142            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $1,000 < $10,000",240,PART I,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY                       ,S 4TH ST / W OAK ST                                         ,LOUISVILLE,40203,51796
80-22-054485,2022-09-19 10:30:00,2022-09-17 00:00:00,7961            ,SEX CRIMES,SEXUAL ABUSE - 1ST DEGREE,11D,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,11000 BLOCK INDIAN LEGENDS DR                               ,LOUISVILLE,40241,51797
80-22-054488,2022-09-20 10:30:00,2022-09-20 09:00:00,7383            ,FRAUD,TBUT OR DISP FROM BUILDING,270,PART II,COMPLETED,6TH DIVISION,612,"SPECIALTY STORE (TV, FUR, ETC)               ",5700 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,51798
80-22-054490,2022-09-20 10:54:00,2022-09-19 19:00:00,8358            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000",23H,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1000 BLOCK FORREST ST                                       ,LOUISVILLE,40217,51799
80-22-502338,2022-09-10 19:56:00,2022-06-24 22:35:00,8375            ,THEFT/LARCENY,TBUT OR DISP BICYCLES,23H,PART I,COMPLETED,5TH DIVISION,513,PARK / PLAYGROUND                            ,@CHEROKEE PARK                                              ,LOUISVILLE,40205,51800
80-22-502339,2022-09-10 20:26:00,2022-09-09 16:37:00,8375            ,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,8TH DIVISION,812,CYBERSPACE                                   ,2800 BLOCK KOSMAR CT                                        ,LOUISVILLE,40242,51801
80-22-054492,2022-09-20 11:09:00,2022-09-18 05:00:00,8358            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000",23H,PART I,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE                         ,1400 BLOCK SELINDA AVE                                      ,LOUISVILLE,40213,51802
80-22-054493,2022-09-20 11:15:00,2022-09-18 21:00:00,8440            ,OTHER,PROPERTY LOST OR ABANDONED NON CRIMINAL,90Z,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME                             ,2700 BLOCK AVENUE OF THE WOODS                              ,LOUISVILLE,40241,51803
80-22-502340,2022-09-10 20:39:00,2022-09-09 20:10:00,8375            ,OTHER,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES,90Z,PART II,COMPLETED,8TH DIVISION,812,HIGHWAY / ROAD / ALLEY                       ,4300 BLOCK OLD SPRINGDALE RD                                ,LOUISVILLE,40241,51804
80-22-502341,2022-09-10 21:19:00,2022-08-01 00:00:00,8375            ,OTHER,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,999,,COMPLETED,3RD DIVISION,334,HIGHWAY / ROAD / ALLEY                       ,2800 BLOCK WINDSOR FOREST DR                                ,LOUISVILLE,40272,51805
80-22-054660,2022-09-20 21:09:00,2022-09-20 21:00:00,5472            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME                             ,1100 BLOCK PLACE BLANC                                      ,LOUISVILLE,40203,51806
80-22-054661,2022-09-20 22:11:00,2022-09-20 22:00:00,5378            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME                             ,4000 BLOCK WOODRUFF AVE                                     ,LOUISVILLE,40215,51807
80-22-054661,2022-09-20 22:11:00,2022-09-20 22:00:00,5378            ,ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY,13B,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME                             ,4000 BLOCK WOODRUFF AVE                                     ,LOUISVILLE,40215,51808
80-22-054663,2022-09-20 22:49:00,2022-09-20 22:39:00,5422            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME                             ,1400 BLOCK S 11TH ST                                        ,LOUISVILLE,40210,51809
80-22-054664,2022-09-20 23:01:00,2022-09-20 22:00:00,8249            ,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $1,000 < $10,000",23D,PART I,COMPLETED,8TH DIVISION,811,DEPARTMENT / DISCOUNT STORE                  ,3700 BLOCK DIANN MARIE RD                                   ,LOUISVILLE,40241,51810
80-22-054665,2022-09-20 22:56:00,2022-09-20 21:11:00,5223            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,3RD DIVISION,331,OTHER / UNKNOWN                              ,5200 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,51811
80-22-054667,2022-09-20 23:00:00,2022-09-20 22:37:00,7312            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME                             ,2600 BLOCK DIXDALE AVE                                      ,LOUISVILLE,40210,51812
80-22-054668,2022-09-20 22:15:00,2022-09-20 22:10:00,5373            ,WEAPONS,POSSESSION OF HANDGUN BY CONVICTED FELON,520,PART II,COMPLETED,4TH DIVISION,411,OTHER RESIDENCE (APARTMENT/CONDO)            ,900 BLOCK S 3RD ST                                          ,LOUISVILLE,40203,51813
80-22-054669,2022-09-20 22:48:00,2022-09-20 22:18:00,5363            ,ROBBERY,ROBBERY - 2ND DEGREE,120,PART I,COMPLETED,6TH DIVISION,612,SERVICE / GAS STATION                        ,4300 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,51814
80-22-054672,2022-09-20 00:05:00,2022-09-20 22:00:00,4307            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,6TH DIVISION,625,OTHER / UNKNOWN                              ,2300 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,51815
80-22-054673,2022-09-21 00:36:00,2022-09-21 00:00:00,7159            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME                             ,9600 BLOCK WESTPORT RD                                      ,LOUISVILLE,40241,51816
80-22-054673,2022-09-21 00:36:00,2022-09-21 00:00:00,7159            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME                             ,9600 BLOCK WESTPORT RD                                      ,LOUISVILLE,40241,51817
80-22-054675,2022-09-21 00:40:00,2022-09-21 00:34:00,5318            ,ASSAULT,"ASSAULT, 4TH DEGREE DATING VIOLENCE (NO VISIBLE INJURY)",13B,PART II,COMPLETED,1ST DIVISION,135,DRUG STORE/DR`S OFFICE/HOSPITAL              ,500 BLOCK S JACKSON ST                                      ,LOUISVILLE,40202,51818
80-22-054675,2022-09-21 00:40:00,2022-09-21 00:34:00,5318            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,1ST DIVISION,135,DRUG STORE/DR`S OFFICE/HOSPITAL              ,500 BLOCK S JACKSON ST                                      ,LOUISVILLE,40202,51819
80-22-054676,2022-09-21 00:57:00,2022-09-21 00:57:00,5300            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,6TH DIVISION,625,HOTEL / MOTEL / ETC.                         ,3300 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40218,51820
80-22-054678,2022-09-21 01:39:00,2022-09-21 00:48:00,7444            ,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME                             ,4400 BLOCK HANEY WAY                                        ,LOUISVILLE,40272,51821
80-22-054678,2022-09-21 01:39:00,2022-09-21 00:48:00,7444            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONTROLLED SUB 1ST DEGREE 2ND OFF (METHAMPHETAMINE),35A,PART II,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME                             ,4400 BLOCK HANEY WAY                                        ,LOUISVILLE,40272,51822
80-22-054679,2022-09-21 01:15:00,2022-09-21 01:10:00,5328            ,FRAUD,OBSCURING THE IDENTITY OF A MACHINE U/$10000,26A,PART II,COMPLETED,6TH DIVISION,612,HIGHWAY / ROAD / ALLEY                       ,POPLAR LEVEL RD / POPLAR PLACE DR                           ,LOUISVILLE,40213,51823
80-22-054679,2022-09-21 01:15:00,2022-09-21 01:10:00,5328            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,6TH DIVISION,612,HIGHWAY / ROAD / ALLEY                       ,POPLAR LEVEL RD / POPLAR PLACE DR                           ,LOUISVILLE,40213,51824
80-22-054680,2022-09-21 01:31:00,2022-09-21 01:25:00,5363            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,4100 BLOCK RETREAT RD                                       ,LOUISVILLE,40219,51825
80-22-054680,2022-09-21 01:31:00,2022-09-21 01:25:00,5363            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,ATTEMPTED,6TH DIVISION,612,RESIDENCE / HOME                             ,4100 BLOCK RETREAT RD                                       ,LOUISVILLE,40219,51826
80-22-054681,2022-09-21 01:08:00,2022-09-21 01:00:00,7426            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK CAMDEN AVE                                        ,LOUISVILLE,40215,51827
80-22-054683,2022-09-21 01:36:00,2022-09-21 01:35:00,5321            ,OTHER,RECKLESS DRIVING,999,,COMPLETED,3RD DIVISION,323,HIGHWAY / ROAD / ALLEY                       ,ASHCROFT RD / PECAN WAY                                     ,LOUISVILLE,40118,51828
80-22-054683,2022-09-21 01:36:00,2022-09-21 01:35:00,5321            ,OTHER,FLEEING OR EVADING POLICE - 1ST DEGREE (MOTOR VEHICLE),999,,COMPLETED,3RD DIVISION,323,HIGHWAY / ROAD / ALLEY                       ,ASHCROFT RD / PECAN WAY                                     ,LOUISVILLE,40118,51829
80-22-054683,2022-09-21 01:36:00,2022-09-21 01:35:00,5321            ,OTHER,FLEEING OR EVADING POLICE - 2ND DEGREE (ON FOOT),90Z,PART II,COMPLETED,3RD DIVISION,323,HIGHWAY / ROAD / ALLEY                       ,ASHCROFT RD / PECAN WAY                                     ,LOUISVILLE,40118,51830
80-22-054685,2022-09-21 02:16:00,2022-09-21 01:16:00,5391            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5200 BLOCK ALBA WAY                                         ,LOUISVILLE,40213,51831
80-22-054684,2022-09-21 02:06:00,2022-09-21 02:06:00,7115            ,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE                         ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,51832
80-22-054688,2022-09-21 02:21:00,2022-09-21 02:21:00,5342            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,7TH DIVISION,724,HIGHWAY / ROAD / ALLEY                       ,I265N AT SMYRNA PKY                                         ,LOUISVILLE,40229,51833
80-22-054688,2022-09-21 02:21:00,2022-09-21 02:21:00,5342            ,DRUGS/ALCOHOL VIOLATIONS,TRAF IN MARIJUANA-LESS THAN 8 OZ-1ST OFFENSE,35A,PART II,COMPLETED,7TH DIVISION,724,HIGHWAY / ROAD / ALLEY                       ,I265N AT SMYRNA PKY                                         ,LOUISVILLE,40229,51834
80-22-054689,2022-09-21 03:15:00,2022-09-21 03:14:00,7312            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY                       ,1600 BLOCK MAE STREET KIDD AVE                              ,LOUISVILLE,40211,51835
80-22-054690,2022-09-21 03:07:00,2022-09-21 03:07:00,5391            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,300 BLOCK POPLAR LEVEL CT                                   ,LOUISVILLE,40219,51836
80-22-054690,2022-09-21 03:07:00,2022-09-21 03:07:00,5391            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,300 BLOCK POPLAR LEVEL CT                                   ,LOUISVILLE,40219,51837
80-22-054690,2022-09-21 03:07:00,2022-09-21 03:07:00,5391            ,ASSAULT,UNLAWFUL IMPRISONMENT-1ST DEGREE,100,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,300 BLOCK POPLAR LEVEL CT                                   ,LOUISVILLE,40219,51838
80-22-054690,2022-09-21 03:07:00,2022-09-21 03:07:00,5391            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,300 BLOCK POPLAR LEVEL CT                                   ,LOUISVILLE,40219,51839
80-22-054691,2022-09-21 03:40:00,2022-09-21 03:30:00,5402            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME                             ,CHEROKEE RD / HIGHLAND AVE                                  ,LOUISVILLE,40204,51840
80-22-054692,2022-09-21 04:19:00,2022-09-21 03:18:00,7160            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY                       ,12600 BLOCK E ORELL RD                                      ,LOUISVILLE,40272,51841
80-22-054693,2022-09-21 04:32:00,2022-09-21 03:18:00,7160            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY                       ,12600 BLOCK E ORELL RD                                      ,LOUISVILLE,40272,51842
80-22-054694,2022-09-21 04:28:00,2022-09-21 04:10:00,7488            ,ASSAULT,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),13B,PART II,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME                             ,1000 BLOCK ROGERS ST                                        ,LOUISVILLE,40204,51843
80-22-054694,2022-09-21 04:28:00,2022-09-21 04:10:00,7488            ,THEFT/LARCENY,TBUT OR DISP ALL OTHERS,23H,PART I,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME                             ,1000 BLOCK ROGERS ST                                        ,LOUISVILLE,40204,51844
80-22-054695,2022-09-21 05:15:00,2022-09-21 01:30:00,4307            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,6TH DIVISION,624,PARKING LOT / GARAGE                         ,5000 BLOCK SHEPHERDSVILLE RD                                ,LOUISVILLE,40228,51845
