ObjectId,INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE
51073,80-19-065920,2019/09/06 13:44:00,2019/09/06 11:54:00,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,3400 BLOCK VIRGINIA AVE                                     ,LOUISVILLE,40211
51074,80-19-065922,2019/09/06 11:07:00,2019/08/06 00:00:00,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME                             ,400 BLOCK S 13TH ST                                         ,LOUISVILLE,40203
51075,80-19-065921,2019/09/06 11:26:00,2019/08/30 11:26:00,THEFT/LARCENY,"THEFT BY DECEPTION-INCL COLD CHECKS $10,000 OR MORE",23H,PART I,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,5200 BLOCK ROCK BLUFF DR                                    ,LOUISVILLE,40241
51076,80-19-065923,2019/09/06 12:38:00,2019/09/05 10:42:00,THEFT/LARCENY,THEFT BY DECEPTION-INCL COLD CHECKS U/$500,23H,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1100 BLOCK WELLER AVE                                       ,LOUISVILLE,40208
51077,80-19-065925,2019/09/06 12:50:00,2019/09/06 11:00:00,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,6TH DIVISION,611,RESIDENCE / HOME                             ,2400 BLOCK CRITTENDEN DR                                    ,LOUISVILLE,40217
51078,80-19-065927,2019/09/06 12:53:00,2019/09/06 12:34:00,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE                         ,2700 BLOCK W BROADWAY                                       ,LOUISVILLE,40211
51079,80-19-065933,2019/09/06 13:07:00,2019/07/31 13:07:00,ASSAULT,KNOWINGLY EXPLOIT ADULT BY PERSON O/$300,90F,PART II,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME                             ,9900 BLOCK ASHBY FARM DR                                    ,LOUISVILLE,40272
51080,80-19-065935,2019/09/06 13:14:00,2019/08/31 12:00:00,OTHER,OFFICER NEEDS TO COMPLETE INCIDENT REPORT,999,,COMPLETED,2ND DIVISION,225,OTHER / UNKNOWN                              ,ALGONQUIN PKY / DIXIE HWY                                   ,LOUISVILLE,40210
51081,80-19-065656,2019/09/05 14:50:00,2019/09/05 12:23:00,ASSAULT,"ASSAULT, 4TH DEGREE DATING VIOLENCE (MINOR INJURY)",13B,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,3900 BLOCK MIAMI AVE                                        ,LOUISVILLE,40212
51082,80-19-065579,2019/09/05 08:22:00,2019/09/04 18:00:00,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH < $500,23F,PART I,COMPLETED,7TH DIVISION,723,PARKING LOT / GARAGE                         ,7600 BLOCK AVALON GARDEN DR                                 ,LOUISVILLE,40228
51083,80-19-065656,2019/09/05 14:50:00,2019/09/05 12:23:00,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,3900 BLOCK MIAMI AVE                                        ,LOUISVILLE,40212
51084,80-19-065580,2019/09/05 08:43:00,2019/09/05 07:49:00,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,5000 BLOCK FEYS DR                                          ,LOUISVILLE,40216
51085,80-19-065656,2019/09/05 14:50:00,2019/09/05 12:23:00,ASSAULT,MENACING,13C,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,3900 BLOCK MIAMI AVE                                        ,LOUISVILLE,40212
51086,80-19-065581,2019/09/05 07:41:00,2019/09/04 17:35:00,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",23H,PART I,COMPLETED,7TH DIVISION,736,CONSTRUCTION SITE                            ,8000 BLOCK AIR COMMERCE DR                                  ,LOUISVILLE,40219
51087,80-19-065369,2019/09/04 12:17:00,2019/09/04 00:00:00,VEHICLE BREAK-IN/THEFT,"TBUT OR DISP CONTENTS FROM VEH $500 OR > BUT < $10,000",23F,PART I,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE                         ,4600 BLOCK S 2ND ST                                         ,LOUISVILLE,40214
51088,80-19-065656,2019/09/05 14:50:00,2019/09/05 12:23:00,ASSAULT,UNLAWFUL IMPRISONMENT-1ST DEGREE,100,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,3900 BLOCK MIAMI AVE                                        ,LOUISVILLE,40212
51089,80-19-065656,2019/09/05 14:50:00,2019/09/05 12:23:00,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,3900 BLOCK MIAMI AVE                                        ,LOUISVILLE,40212
51090,80-19-065659,2019/09/05 13:04:00,2019/09/04 11:00:00,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE                         ,4700 BLOCK S 6TH ST                                         ,LOUISVILLE,40214
51091,80-19-065660,2019/09/05 12:31:00,2019/09/05 12:20:00,THEFT/LARCENY,TBUT OR DISP ALL OTHERS <  $500,23H,PART I,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME                             ,4000 BLOCK ST IVES CT                                       ,NORBOURNE_ESTATES,40207
51092,80-19-065660,2019/09/05 12:31:00,2019/09/05 12:20:00,THEFT/LARCENY,RECEIVING STOLEN PROPERTY U/$500 MISD,280,PART II,COMPLETED,5TH DIVISION,525,HIGHWAY / ROAD / ALLEY                       ,4000 BLOCK ST IVES CT                                       ,NORBOURNE_ESTATES,40207
51093,80-19-065661,2019/09/05 12:56:00,2019/09/05 12:52:00,DRUGS/ALCOHOL VIOLATIONS,POSS CONTROLLED SUB 1ST DEGREE 2ND OFF (METHAMPHETAMINE),35A,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,300 BLOCK E ESPLANADE AVE                                   ,LOUISVILLE,40214
51094,80-19-065663,2019/09/05 12:31:00,2019/09/05 12:19:00,THEFT/LARCENY,TBUT OR DISP ALL OTHERS <  $500,23H,PART I,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME                             ,3900 BLOCK NORBOURNE BLVD                                   ,LOUISVILLE,40207
51095,80-19-065663,2019/09/05 12:31:00,2019/09/05 12:19:00,THEFT/LARCENY,RECEIVING STOLEN PROPERTY U/$500 MISD,280,PART II,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME                             ,3900 BLOCK NORBOURNE BLVD                                   ,LOUISVILLE,40207
51096,80-19-065664,2019/09/05 13:03:00,2019/08/30 14:00:00,THEFT/LARCENY,TBUT OR DISP ALL OTHERS <  $500,23H,PART I,COMPLETED,3RD DIVISION,323,OTHER RESIDENCE (APARTMENT/CONDO)            ,9900 BLOCK DANIEL DR                                        ,LOUISVILLE,40118
51097,80-19-065667,2019/09/05 13:36:00,2019/09/04 00:01:00,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,3RD DIVISION,323,OTHER / UNKNOWN                              ,7500 BLOCK PATRICK HENRY RD                                 ,LOUISVILLE,40214
51098,80-19-500385,2019/09/05 10:47:00,2019/09/04 01:30:00,OTHER,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES,90Z,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,7300 BLOCK KENTUCKY AVE                                     ,LOUISVILLE,40258
51099,80-19-065670,2019/09/05 13:00:00,2019/09/05 12:55:00,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,4400 BLOCK S 6TH ST                                         ,LOUISVILLE,40214
51100,80-19-065670,2019/09/05 13:00:00,2019/09/05 12:55:00,WEAPONS,POSSESSION OF HANDGUN BY CONVICTED FELON,520,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,4400 BLOCK S 6TH ST                                         ,LOUISVILLE,40214
51101,80-19-065672,2019/09/05 13:59:00,2019/08/26 09:00:00,ASSAULT,ASSAULT - 4TH DEGREE (CHILD ABUSE),13B,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,9500 BLOCK NORTON COMMONS BLVD                              ,LOUISVILLE,40059
51102,80-19-065673,2019/09/05 14:04:00,2019/09/03 17:30:00,ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY,13B,PART II,COMPLETED,8TH DIVISION,815,RESIDENCE / HOME                             ,9500 BLOCK TIVERTON WAY                                     ,ROLLING_HILLS,40242
51103,80-19-065674,2019/09/05 14:02:00,2019/04/28 00:01:00,FRAUD,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,250,PART II,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO)            ,3600 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40218
51104,80-19-065675,2019/09/05 14:08:00,2019/09/02 23:55:00,VEHICLE BREAK-IN/THEFT,"TBUT OR DISP CONTENTS FROM VEH $500 OR > BUT < $10,000",23F,PART I,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME                             ,300 BLOCK BROMWICK CT                                       ,LOUISVILLE,40243
51105,80-19-065677,2019/09/05 13:40:00,2019/09/05 13:37:00,WEAPONS,DEFACING A FIREARM,520,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,200 BLOCK S 39TH ST                                         ,LOUISVILLE,40212
51106,80-19-065677,2019/09/05 13:40:00,2019/09/05 13:37:00,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,200 BLOCK S 39TH ST                                         ,LOUISVILLE,40212
51107,80-19-065677,2019/09/05 13:40:00,2019/09/05 13:37:00,FRAUD,OBSCURING THE IDENTITY OF A MACHINE U/$10000,26A,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,200 BLOCK S 39TH ST                                         ,LOUISVILLE,40212
51108,80-19-065679,2019/09/05 14:06:00,2019/08/20 15:00:00,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,8TH DIVISION,811,OTHER / UNKNOWN                              ,3100 BLOCK N WINCHESTER ACRES RD                            ,LOUISVILLE,40245
51109,80-19-065681,2019/09/05 14:07:00,2019/09/04 16:00:00,OTHER,PROPERTY LOST OR ABANDONED NON CRIMINAL,90Z,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5500 BLOCK RIPPLE LN                                        ,LOUISVILLE,40218
51110,80-19-065687,2019/09/05 14:39:00,2019/08/05 15:00:00,THEFT/LARCENY,TBUT OR DISP FROM BUILDING < $500,23D,PART I,COMPLETED,8TH DIVISION,815,OTHER / UNKNOWN                              ,1100 BLOCK DORSEY LN                                        ,LOUISVILLE,40223
51111,80-19-065688,2019/08/24 14:26:00,2019/08/23 14:00:00,OTHER,SVU INVESTIGATION PENDING,999,,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5500 BLOCK AILANTHUS TRL                                    ,LOUISVILLE,40219
51112,80-19-065690,2019/09/05 14:25:00,2019/09/04 11:45:00,THEFT/LARCENY,TBUT OR DISP FROM BUILDING < $500,23D,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME                             ,8900 BLOCK DORRANCE DR                                      ,LOUISVILLE,40258
51113,80-19-065691,2019/09/05 14:25:00,2019/09/04 12:00:00,FRAUD,FRAUD USE OF CREDIT CARD AFTER REPT LOST/STOLEN U/$500 MISD,26B,PART II,COMPLETED,3RD DIVISION,315,GROCERY / SUPERMARKET                        ,7500 BLOCK TERRY RD                                         ,LOUISVILLE,40258
51114,80-19-065692,2019/09/05 14:53:00,2019/09/05 14:53:00,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,300 BLOCK N 33RD ST                                         ,LOUISVILLE,40212
51115,80-19-065692,2019/09/05 14:53:00,2019/09/05 14:53:00,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,300 BLOCK N 33RD ST                                         ,LOUISVILLE,40212
51116,80-19-065692,2019/09/05 14:53:00,2019/09/05 14:53:00,DRUGS/ALCOHOL VIOLATIONS,TRAFF IN CONTROLLED SUBSTANCE 1ST OFFENSE (HEROIN),35A,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,300 BLOCK N 33RD ST                                         ,LOUISVILLE,40212
51117,80-19-065693,2019/09/05 15:24:00,2019/09/05 14:08:00,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,13B,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5300 BLOCK CEDRUS CIR                                       ,LOUISVILLE,40213
51118,80-19-065696,2019/09/05 15:07:00,2019/09/02 00:00:00,FRAUD,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,26B,PART II,COMPLETED,2ND DIVISION,234,OTHER / UNKNOWN                              ,2000 BLOCK BEECH ST                                         ,LOUISVILLE,40210
51119,80-19-065699,2019/09/05 09:25:00,2019/09/05 09:17:00,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY                       ,3000 BLOCK GUDGEL RD                                        ,LOUISVILLE,40211
51120,80-19-065699,2019/09/05 09:25:00,2019/09/05 09:17:00,DRUGS/ALCOHOL VIOLATIONS,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE),35A,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY                       ,3000 BLOCK GUDGEL RD                                        ,LOUISVILLE,40211
51121,80-19-065699,2019/09/05 09:25:00,2019/09/05 09:17:00,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY                       ,3000 BLOCK GUDGEL RD                                        ,LOUISVILLE,40211
51122,80-19-065699,2019/09/05 09:25:00,2019/09/05 09:17:00,WEAPONS,POSSESSION OF HANDGUN BY CONVICTED FELON,520,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY                       ,3000 BLOCK GUDGEL RD                                        ,LOUISVILLE,40211
51123,80-19-065700,2019/09/05 15:03:00,2019/09/05 14:00:00,THEFT/LARCENY,TBUT OR DISP ALL OTHERS <  $500,23H,PART I,COMPLETED,4TH DIVISION,412,DRUG STORE/DR`S OFFICE/HOSPITAL              ,800 BLOCK EASTERN PKY                                       ,LOUISVILLE,40217
51124,80-19-065700,2019/09/05 15:03:00,2019/09/05 14:00:00,FRAUD,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,250,PART II,COMPLETED,4TH DIVISION,412,DRUG STORE/DR`S OFFICE/HOSPITAL              ,800 BLOCK EASTERN PKY                                       ,LOUISVILLE,40217
51125,80-19-065584,2019/09/05 09:32:00,2019/09/05 08:39:00,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME                             ,400 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202
51126,80-19-065371,2019/09/04 13:05:00,2013/01/01 00:01:00,SEX CRIMES,SEXUAL ABUSE - 1ST DEGREE- VICTIM U/12 YOA,11D,PART II,COMPLETED,METRO LOUISVILLE,METRO,RESIDENCE / HOME                             ,COMMUNITY AT LARGE,LOUISVILLE,0
51127,80-19-065584,2019/09/05 09:32:00,2019/09/05 08:39:00,DRUGS/ALCOHOL VIOLATIONS,TRAF CONT SUB-1ST DEG 1ST OFF (< 4 GRAMS COCAINE),35A,PART II,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME                             ,400 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202
51128,80-19-065585,2019/09/05 08:40:00,2019/09/04 20:00:00,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,3RD DIVISION,334,OTHER / UNKNOWN                              ,8800 BLOCK 3RD STREET RD                                    ,LOUISVILLE,40272
51129,80-19-065372,2019/09/04 12:50:00,2019/09/04 12:49:00,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME                             ,12000 BLOCK PARKVIEW TRACE DR                               ,LOUISVILLE,40229
51130,80-19-065585,2019/09/05 08:40:00,2019/09/04 20:00:00,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,3RD DIVISION,334,OTHER / UNKNOWN                              ,8800 BLOCK 3RD STREET RD                                    ,LOUISVILLE,40272
51131,80-19-065373,2019/09/04 13:09:00,2019/08/09 12:00:00,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME                             ,8900 BLOCK THOMPSON LN                                      ,LOUISVILLE,40258
51132,80-19-065375,2019/09/04 11:59:00,2019/08/14 00:00:00,THEFT/LARCENY,TBUT OR DISP FROM BUILDING < $500,23D,PART I,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME                             ,2100 BLOCK PAYNE ST                                         ,LOUISVILLE,40206
51133,80-19-065379,2019/09/04 12:46:00,2019/09/04 12:30:00,ROBBERY,ROBBERY - 1ST DEGREE,120,PART I,COMPLETED,4TH DIVISION,423,OTHER / UNKNOWN                              ,3700 BLOCK CRAIG AVE                                        ,LOUISVILLE,40215
51134,80-19-065380,2019/09/04 13:43:00,2019/09/04 12:45:00,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,4500 BLOCK SUNSET AVE                                       ,LOUISVILLE,40211
51135,80-19-065380,2019/09/04 13:43:00,2019/09/04 12:45:00,ASSAULT,STALKING-1ST DEGREE,13C,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,4500 BLOCK SUNSET AVE                                       ,LOUISVILLE,40211
51136,80-19-065382,2019/09/04 13:44:00,2019/09/04 13:10:00,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,1000 BLOCK FRANELM RD                                       ,LOUISVILLE,40214
51137,80-19-065383,2019/09/04 12:58:00,2019/07/01 00:00:00,FRAUD,CRIMINAL POSSESSION FORGED INSTRUMENT-1ST DEGREE-IDENTIFY,250,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,4200 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40218
51138,80-19-065387,2019/09/04 14:06:00,2019/09/03 10:00:00,THEFT/LARCENY,"THEFT BY DECEPTION-INCL COLD CHECKS U/$10,000",23H,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME                             ,1200 BLOCK S 3RD ST                                         ,LOUISVILLE,40203
51139,80-19-065388,2019/09/04 13:49:00,2019/09/04 10:00:00,THEFT/LARCENY,THEFT BY DECEPTION-INCL COLD CHECKS U/$500,23H,PART I,COMPLETED,2ND DIVISION,223,DEPARTMENT / DISCOUNT STORE                  ,1200 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210
51140,80-19-065389,2019/09/04 13:50:00,2019/09/03 14:00:00,THEFT/LARCENY,TBUT OR DISP FROM BUILDING < $500,23D,PART I,COMPLETED,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO)            ,1700 BLOCK PATTON CT                                        ,LOUISVILLE,40210
51141,80-19-065390,2019/09/04 13:56:00,2019/08/20 12:50:00,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $10,000 OR > BUT < $1,000,000",23D,PART I,COMPLETED,8TH DIVISION,815,OTHER / UNKNOWN                              ,1800 BLOCK MELLWOOD AVE                                     ,LOUISVILLE,40206
51142,80-19-065391,2019/09/04 14:27:00,2019/09/04 13:36:00,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING < $500,23C,PART I,COMPLETED,7TH DIVISION,735,GROCERY / SUPERMARKET                        ,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219
51143,80-19-065392,2019/09/04 13:37:00,2019/09/02 22:00:00,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO > $500 BUT < $10,000",240,PART I,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,1000 BLOCK S 43RD ST                                        ,LOUISVILLE,40211
51144,80-19-065393,2019/09/04 14:33:00,2019/08/16 14:00:00,THEFT/LARCENY,"TBUT OR DISP FROM BLDG $500 OR > BUT < $10,000",23D,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME                             ,2800 BLOCK CONROY PL                                        ,LOUISVILLE,40218
51145,80-19-065394,2019/09/04 14:31:00,2019/09/03 23:00:00,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,1ST DIVISION,134,PARKING LOT / GARAGE                         ,300 BLOCK E MARKET ST                                       ,LOUISVILLE,40202
